"store_id","item_id","wm_yr_wk","sell_price"
"CA_1","HOBBIES_1_018",11328,11.88
"CA_1","HOBBIES_1_018",11329,11.88
"CA_1","HOBBIES_1_018",11330,11.88
"CA_1","HOBBIES_1_018",11331,11.88
"CA_1","HOBBIES_1_018",11332,11.88
"CA_1","HOBBIES_1_018",11333,11.88
"CA_1","HOBBIES_1_018",11334,11.88
"CA_1","HOBBIES_1_018",11335,11.88
"CA_1","HOBBIES_1_018",11336,11.88
"CA_1","HOBBIES_1_018",11337,11.88
"CA_1","HOBBIES_1_018",11338,11.88
"CA_1","HOBBIES_1_018",11339,11.88
"CA_1","HOBBIES_1_018",11340,11.88
"CA_1","HOBBIES_1_018",11341,11.88
"CA_1","HOBBIES_1_018",11342,11.88
"CA_1","HOBBIES_1_018",11343,11.88
"CA_1","HOBBIES_1_018",11344,11.88
"CA_1","HOBBIES_1_018",11345,11.88
"CA_1","HOBBIES_1_018",11346,11.88
"CA_1","HOBBIES_1_018",11347,11.88
"CA_1","HOBBIES_1_018",11348,11.88
"CA_1","HOBBIES_1_018",11349,11.88
"CA_1","HOBBIES_1_018",11350,11.88
"CA_1","HOBBIES_1_018",11351,11.88
"CA_1","HOBBIES_1_018",11352,11.88
"CA_1","HOBBIES_1_018",11353,11.88
"CA_1","HOBBIES_1_018",11401,11.88
"CA_1","HOBBIES_1_018",11402,11.88
"CA_1","HOBBIES_1_018",11403,11.88
"CA_1","HOBBIES_1_018",11404,11.88
"CA_1","HOBBIES_1_018",11405,11.88
"CA_1","HOBBIES_1_018",11406,11.88
"CA_1","HOBBIES_1_018",11407,11.88
"CA_1","HOBBIES_1_018",11408,11.88
"CA_1","HOBBIES_1_018",11409,11.88
"CA_1","HOBBIES_1_018",11410,11.88
"CA_1","HOBBIES_1_018",11411,11.88
"CA_1","HOBBIES_1_018",11412,11.88
"CA_1","HOBBIES_1_018",11413,11.88
"CA_1","HOBBIES_1_018",11414,11.88
"CA_1","HOBBIES_1_018",11415,11.88
"CA_1","HOBBIES_1_018",11416,11.88
"CA_1","HOBBIES_1_018",11417,11.88
"CA_1","HOBBIES_1_018",11418,11.88
"CA_1","HOBBIES_1_018",11419,11.88
"CA_1","HOBBIES_1_018",11420,11.88
"CA_1","HOBBIES_1_018",11421,11.88
"CA_1","HOBBIES_1_018",11422,11.88
"CA_1","HOBBIES_1_018",11423,11.88
"CA_1","HOBBIES_1_018",11424,11.88
"CA_1","HOBBIES_1_018",11425,11.88
"CA_1","HOBBIES_1_018",11426,11.88
"CA_1","HOBBIES_1_018",11427,11.88
"CA_1","HOBBIES_1_018",11428,11.88
"CA_1","HOBBIES_1_018",11429,11.88
"CA_1","HOBBIES_1_018",11430,11.88
"CA_1","HOBBIES_1_018",11431,11.88
"CA_1","HOBBIES_1_018",11432,11.88
"CA_1","HOBBIES_1_018",11433,11.88
"CA_1","HOBBIES_1_018",11434,11.88
"CA_1","HOBBIES_1_018",11435,11.88
"CA_1","HOBBIES_1_018",11436,11.88
"CA_1","HOBBIES_1_018",11437,11.88
"CA_1","HOBBIES_1_018",11438,11.88
"CA_1","HOBBIES_1_018",11439,11.88
"CA_1","HOBBIES_1_018",11440,11.88
"CA_1","HOBBIES_1_018",11441,11.88
"CA_1","HOBBIES_1_018",11442,11.88
"CA_1","HOBBIES_1_018",11443,11.88
"CA_1","HOBBIES_1_018",11444,11.88
"CA_1","HOBBIES_1_018",11445,11.88
"CA_1","HOBBIES_1_018",11446,11.88
"CA_1","HOBBIES_1_018",11447,11.88
"CA_1","HOBBIES_1_018",11448,11.88
"CA_1","HOBBIES_1_018",11449,11.88
"CA_1","HOBBIES_1_018",11450,11.88
"CA_1","HOBBIES_1_018",11451,11.88
"CA_1","HOBBIES_1_018",11452,11.88
"CA_1","HOBBIES_1_018",11501,11.88
"CA_1","HOBBIES_1_018",11502,11.88
"CA_1","HOBBIES_1_018",11503,11.88
"CA_1","HOBBIES_1_018",11504,11.88
"CA_1","HOBBIES_1_018",11505,11.88
"CA_1","HOBBIES_1_018",11506,11.88
"CA_1","HOBBIES_1_018",11507,11.88
"CA_1","HOBBIES_1_018",11508,11.88
"CA_1","HOBBIES_1_018",11509,11.88
"CA_1","HOBBIES_1_018",11510,11.88
"CA_1","HOBBIES_1_018",11511,11.88
"CA_1","HOBBIES_1_018",11512,11.88
"CA_1","HOBBIES_1_018",11513,11.88
"CA_1","HOBBIES_1_018",11514,11.88
"CA_1","HOBBIES_1_018",11515,11.88
"CA_1","HOBBIES_1_018",11516,11.88
"CA_1","HOBBIES_1_018",11517,11.88
"CA_1","HOBBIES_1_018",11518,11.88
"CA_1","HOBBIES_1_018",11519,11.88
"CA_1","HOBBIES_1_018",11520,11.88
"CA_1","HOBBIES_1_018",11521,11.88
"CA_1","HOBBIES_1_018",11522,11.88
"CA_1","HOBBIES_1_018",11523,11.88
"CA_1","HOBBIES_1_018",11524,11.88
"CA_1","HOBBIES_1_018",11525,11.88
"CA_1","HOBBIES_1_018",11526,11.88
"CA_1","HOBBIES_1_018",11527,11.88
"CA_1","HOBBIES_1_018",11528,11.88
"CA_1","HOBBIES_1_018",11529,11.88
"CA_1","HOBBIES_1_018",11530,11.88
"CA_1","HOBBIES_1_018",11531,11.88
"CA_1","HOBBIES_1_018",11532,11.88
"CA_1","HOBBIES_1_018",11533,11.88
"CA_1","HOBBIES_1_018",11534,11.88
"CA_1","HOBBIES_1_018",11535,11.88
"CA_1","HOBBIES_1_018",11536,11.88
"CA_1","HOBBIES_1_018",11537,11.88
"CA_1","HOBBIES_1_018",11538,11.88
"CA_1","HOBBIES_1_018",11539,11.88
"CA_1","HOBBIES_1_018",11540,11.88
"CA_1","HOBBIES_1_018",11541,11.88
"CA_1","HOBBIES_1_018",11542,11.88
"CA_1","HOBBIES_1_018",11543,11.88
"CA_1","HOBBIES_1_018",11544,11.88
"CA_1","HOBBIES_1_018",11545,11.88
"CA_1","HOBBIES_1_018",11546,11.88
"CA_1","HOBBIES_1_018",11547,11.88
"CA_1","HOBBIES_1_018",11548,11.88
"CA_1","HOBBIES_1_018",11549,11.88
"CA_1","HOBBIES_1_018",11550,11.88
"CA_1","HOBBIES_1_018",11551,11.88
"CA_1","HOBBIES_1_018",11552,11.88
"CA_1","HOBBIES_1_018",11601,11.88
"CA_1","HOBBIES_1_018",11602,11.88
"CA_1","HOBBIES_1_018",11603,11.88
"CA_1","HOBBIES_1_018",11604,11.88
"CA_1","HOBBIES_1_018",11605,11.88
"CA_1","HOBBIES_1_018",11606,11.88
"CA_1","HOBBIES_1_018",11607,11.88
"CA_1","HOBBIES_1_018",11608,11.88
"CA_1","HOBBIES_1_018",11609,11.88
"CA_1","HOBBIES_1_018",11610,11.88
"CA_1","HOBBIES_1_018",11611,11.88
"CA_1","HOBBIES_1_018",11612,11.88
"CA_1","HOBBIES_1_018",11613,11.88
"CA_1","HOBBIES_1_018",11614,11.88
"CA_1","HOBBIES_1_018",11615,11.88
"CA_1","HOBBIES_1_018",11616,11.88
"CA_1","HOBBIES_1_018",11617,11.88
"CA_1","HOBBIES_1_018",11618,11.88
"CA_1","HOBBIES_1_018",11619,11.88
"CA_1","HOBBIES_1_018",11620,11.88
"CA_1","HOBBIES_1_018",11621,11.88
"CA_1","HOBBIES_1_019",11224,0.5
"CA_1","HOBBIES_1_019",11225,0.5
"CA_1","HOBBIES_1_019",11226,0.5
"CA_1","HOBBIES_1_019",11227,0.5
"CA_1","HOBBIES_1_019",11228,0.5
"CA_1","HOBBIES_1_019",11229,0.5
"CA_1","HOBBIES_1_019",11230,0.5
"CA_1","HOBBIES_1_019",11231,0.5
"CA_1","HOBBIES_1_019",11232,0.5
"CA_1","HOBBIES_1_019",11233,0.5
"CA_1","HOBBIES_1_019",11234,0.5
"CA_1","HOBBIES_1_019",11235,0.5
"CA_1","HOBBIES_1_019",11236,0.5
"CA_1","HOBBIES_1_019",11237,0.5
"CA_1","HOBBIES_1_019",11238,0.5
"CA_1","HOBBIES_1_019",11239,0.5
"CA_1","HOBBIES_1_019",11240,0.5
"CA_1","HOBBIES_1_019",11241,0.5
"CA_1","HOBBIES_1_019",11242,0.5
"CA_1","HOBBIES_1_019",11243,0.5
"CA_1","HOBBIES_1_019",11244,0.5
"CA_1","HOBBIES_1_019",11245,0.5
"CA_1","HOBBIES_1_019",11246,0.5
"CA_1","HOBBIES_1_019",11247,0.5
"CA_1","HOBBIES_1_019",11248,0.5
"CA_1","HOBBIES_1_019",11249,0.5
"CA_1","HOBBIES_1_019",11250,0.5
"CA_1","HOBBIES_1_019",11251,0.5
"CA_1","HOBBIES_1_019",11252,0.46
"CA_1","HOBBIES_1_019",11301,0.46
"CA_1","HOBBIES_1_019",11302,0.46
"CA_1","HOBBIES_1_019",11303,0.46
"CA_1","HOBBIES_1_019",11304,0.46
"CA_1","HOBBIES_1_019",11305,0.46
"CA_1","HOBBIES_1_019",11306,0.46
"CA_1","HOBBIES_1_019",11307,0.46
"CA_1","HOBBIES_1_019",11308,0.46
"CA_1","HOBBIES_1_019",11309,0.46
"CA_1","HOBBIES_1_019",11310,0.46
"CA_1","HOBBIES_1_019",11311,0.46
"CA_1","HOBBIES_1_019",11312,0.46
"CA_1","HOBBIES_1_019",11313,0.46
"CA_1","HOBBIES_1_019",11314,0.46
"CA_1","HOBBIES_1_019",11315,0.46
"CA_1","HOBBIES_1_019",11316,0.46
"CA_1","HOBBIES_1_019",11317,0.46
"CA_1","HOBBIES_1_019",11318,0.46
"CA_1","HOBBIES_1_019",11319,0.46
"CA_1","HOBBIES_1_019",11320,0.46
"CA_1","HOBBIES_1_019",11321,0.46
"CA_1","HOBBIES_1_019",11322,0.46
"CA_1","HOBBIES_1_019",11323,0.46
"CA_1","HOBBIES_1_019",11324,0.46
"CA_1","HOBBIES_1_019",11325,0.46
"CA_1","HOBBIES_1_019",11326,0.46
"CA_1","HOBBIES_1_019",11327,0.46
"CA_1","HOBBIES_1_019",11328,0.46
"CA_1","HOBBIES_1_019",11329,0.46
"CA_1","HOBBIES_1_019",11330,0.46
"CA_1","HOBBIES_1_019",11331,0.46
"CA_1","HOBBIES_1_019",11332,0.46
"CA_1","HOBBIES_1_019",11333,0.46
"CA_1","HOBBIES_1_019",11334,0.46
"CA_1","HOBBIES_1_019",11335,0.46
"CA_1","HOBBIES_1_019",11336,0.46
"CA_1","HOBBIES_1_019",11337,0.46
"CA_1","HOBBIES_1_019",11338,0.46
"CA_1","HOBBIES_1_019",11339,0.46
"CA_1","HOBBIES_1_019",11340,0.46
"CA_1","HOBBIES_1_019",11341,0.46
"CA_1","HOBBIES_1_019",11342,0.46
"CA_1","HOBBIES_1_019",11343,0.46
"CA_1","HOBBIES_1_019",11344,0.46
"CA_1","HOBBIES_1_019",11345,0.46
"CA_1","HOBBIES_1_019",11346,0.46
"CA_1","HOBBIES_1_019",11347,0.46
"CA_1","HOBBIES_1_019",11348,0.46
"CA_1","HOBBIES_1_019",11349,0.46
"CA_1","HOBBIES_1_019",11350,0.46
"CA_1","HOBBIES_1_019",11351,0.46
"CA_1","HOBBIES_1_019",11352,0.46
"CA_1","HOBBIES_1_019",11353,0.46
"CA_1","HOBBIES_1_019",11401,0.46
"CA_1","HOBBIES_1_019",11402,0.46
"CA_1","HOBBIES_1_019",11403,0.46
"CA_1","HOBBIES_1_019",11404,0.46
"CA_1","HOBBIES_1_019",11405,0.46
"CA_1","HOBBIES_1_019",11406,0.46
"CA_1","HOBBIES_1_019",11407,0.46
"CA_1","HOBBIES_1_019",11408,0.46
"CA_1","HOBBIES_1_019",11409,0.46
"CA_1","HOBBIES_1_019",11410,0.46
"CA_1","HOBBIES_1_019",11411,0.46
"CA_1","HOBBIES_1_019",11412,0.46
"CA_1","HOBBIES_1_019",11413,0.46
"CA_1","HOBBIES_1_019",11414,0.46
"CA_1","HOBBIES_1_019",11415,0.46
"CA_1","HOBBIES_1_019",11416,0.46
"CA_1","HOBBIES_1_019",11417,0.46
"CA_1","HOBBIES_1_019",11418,0.46
"CA_1","HOBBIES_1_019",11419,0.46
"CA_1","HOBBIES_1_019",11420,0.46
"CA_1","HOBBIES_1_019",11421,0.46
"CA_1","HOBBIES_1_019",11422,0.46
"CA_1","HOBBIES_1_019",11423,0.46
"CA_1","HOBBIES_1_019",11424,0.46
"CA_1","HOBBIES_1_019",11425,0.46
"CA_1","HOBBIES_1_019",11426,0.46
"CA_1","HOBBIES_1_019",11427,0.46
"CA_1","HOBBIES_1_019",11428,0.46
"CA_1","HOBBIES_1_019",11429,0.46
"CA_1","HOBBIES_1_019",11430,0.46
"CA_1","HOBBIES_1_019",11431,0.46
"CA_1","HOBBIES_1_019",11432,0.46
"CA_1","HOBBIES_1_019",11433,0.46
"CA_1","HOBBIES_1_019",11434,0.46
"CA_1","HOBBIES_1_019",11435,0.46
"CA_1","HOBBIES_1_019",11436,0.46
"CA_1","HOBBIES_1_019",11437,0.46
"CA_1","HOBBIES_1_019",11438,0.46
"CA_1","HOBBIES_1_019",11439,0.46
"CA_1","HOBBIES_1_019",11440,0.46
"CA_1","HOBBIES_1_019",11441,0.46
"CA_1","HOBBIES_1_019",11442,0.46
"CA_1","HOBBIES_1_019",11443,0.46
"CA_1","HOBBIES_1_019",11444,0.46
"CA_1","HOBBIES_1_019",11445,0.46
"CA_1","HOBBIES_1_019",11446,0.46
"CA_1","HOBBIES_1_019",11447,0.46
"CA_1","HOBBIES_1_019",11448,0.46
"CA_1","HOBBIES_1_019",11449,0.46
"CA_1","HOBBIES_1_019",11450,0.46
"CA_1","HOBBIES_1_019",11451,0.46
"CA_1","HOBBIES_1_019",11452,0.46
"CA_1","HOBBIES_1_019",11501,0.46
"CA_1","HOBBIES_1_019",11502,0.46
"CA_1","HOBBIES_1_019",11503,0.46
"CA_1","HOBBIES_1_019",11504,0.46
"CA_1","HOBBIES_1_019",11505,0.46
"CA_1","HOBBIES_1_019",11506,0.46
"CA_1","HOBBIES_1_019",11507,0.46
"CA_1","HOBBIES_1_019",11508,0.46
"CA_1","HOBBIES_1_019",11509,0.46
"CA_1","HOBBIES_1_019",11510,0.46
"CA_1","HOBBIES_1_019",11511,0.46
"CA_1","HOBBIES_1_019",11512,0.48
"CA_1","HOBBIES_1_019",11513,0.48
"CA_1","HOBBIES_1_019",11514,0.48
"CA_1","HOBBIES_1_019",11515,0.48
"CA_1","HOBBIES_1_019",11516,0.48
"CA_1","HOBBIES_1_019",11517,0.48
"CA_1","HOBBIES_1_019",11518,0.48
"CA_1","HOBBIES_1_019",11519,0.48
"CA_1","HOBBIES_1_019",11520,0.48
"CA_1","HOBBIES_1_019",11521,0.48
"CA_1","HOBBIES_1_019",11522,0.48
"CA_1","HOBBIES_1_019",11523,0.48
"CA_1","HOBBIES_1_019",11524,0.48
"CA_1","HOBBIES_1_019",11525,0.48
"CA_1","HOBBIES_1_019",11526,0.48
"CA_1","HOBBIES_1_019",11527,0.48
"CA_1","HOBBIES_1_019",11528,0.48
"CA_1","HOBBIES_1_019",11529,0.48
"CA_1","HOBBIES_1_019",11530,0.48
"CA_1","HOBBIES_1_019",11531,0.48
"CA_1","HOBBIES_1_019",11532,0.48
"CA_1","HOBBIES_1_019",11533,0.48
"CA_1","HOBBIES_1_019",11534,0.48
"CA_1","HOBBIES_1_019",11535,0.48
"CA_1","HOBBIES_1_019",11536,0.48
"CA_1","HOBBIES_1_019",11537,0.48
"CA_1","HOBBIES_1_019",11538,0.48
"CA_1","HOBBIES_1_019",11539,0.48
"CA_1","HOBBIES_1_019",11540,0.48
"CA_1","HOBBIES_1_019",11541,0.48
"CA_1","HOBBIES_1_019",11542,0.48
"CA_1","HOBBIES_1_019",11543,0.48
"CA_1","HOBBIES_1_019",11544,0.48
"CA_1","HOBBIES_1_019",11545,0.48
"CA_1","HOBBIES_1_019",11546,0.48
"CA_1","HOBBIES_1_019",11547,0.48
"CA_1","HOBBIES_1_019",11548,0.48
"CA_1","HOBBIES_1_019",11549,0.48
"CA_1","HOBBIES_1_019",11550,0.48
"CA_1","HOBBIES_1_019",11551,0.48
"CA_1","HOBBIES_1_019",11552,0.48
"CA_1","HOBBIES_1_019",11601,0.48
"CA_1","HOBBIES_1_019",11602,0.48
"CA_1","HOBBIES_1_019",11603,0.48
"CA_1","HOBBIES_1_019",11604,0.48
"CA_1","HOBBIES_1_019",11605,0.48
"CA_1","HOBBIES_1_019",11606,0.48
"CA_1","HOBBIES_1_019",11607,0.48
"CA_1","HOBBIES_1_019",11608,0.48
"CA_1","HOBBIES_1_019",11609,0.48
"CA_1","HOBBIES_1_019",11610,0.48
"CA_1","HOBBIES_1_019",11611,0.48
"CA_1","HOBBIES_1_019",11612,0.48
"CA_1","HOBBIES_1_019",11613,0.48
"CA_1","HOBBIES_1_019",11614,0.48
"CA_1","HOBBIES_1_019",11615,0.48
"CA_1","HOBBIES_1_019",11616,0.48
"CA_1","HOBBIES_1_019",11617,0.48
"CA_1","HOBBIES_1_019",11618,0.48
"CA_1","HOBBIES_1_019",11619,0.48
"CA_1","HOBBIES_1_019",11620,0.48
"CA_1","HOBBIES_1_019",11621,0.48
"CA_1","HOBBIES_1_020",11103,10.67
"CA_1","HOBBIES_1_020",11104,10.67
"CA_1","HOBBIES_1_020",11105,10.67
"CA_1","HOBBIES_1_020",11106,10.98
"CA_1","HOBBIES_1_020",11107,10.98
"CA_1","HOBBIES_1_020",11108,10.98
"CA_1","HOBBIES_1_020",11109,10.98
"CA_1","HOBBIES_1_020",11110,10.98
"CA_1","HOBBIES_1_020",11111,10.98
"CA_1","HOBBIES_1_020",11112,10.98
"CA_1","HOBBIES_1_020",11113,10.98
"CA_1","HOBBIES_1_020",11114,10.98
"CA_1","HOBBIES_1_020",11115,10.98
"CA_1","HOBBIES_1_020",11116,10.98
"CA_1","HOBBIES_1_020",11117,10.98
"CA_1","HOBBIES_1_020",11118,10.98
"CA_1","HOBBIES_1_020",11119,10.98
"CA_1","HOBBIES_1_020",11120,10.98
"CA_1","HOBBIES_1_020",11121,10.98
"CA_1","HOBBIES_1_020",11122,10.98
"CA_1","HOBBIES_1_020",11123,10.98
"CA_1","HOBBIES_1_020",11124,10.98
"CA_1","HOBBIES_1_020",11125,10.98
"CA_1","HOBBIES_1_020",11126,10.98
"CA_1","HOBBIES_1_020",11127,10.98
"CA_1","HOBBIES_1_020",11128,10.98
"CA_1","HOBBIES_1_020",11129,10.98
"CA_1","HOBBIES_1_020",11130,10.98
"CA_1","HOBBIES_1_020",11131,10.98
"CA_1","HOBBIES_1_020",11132,10.98
"CA_1","HOBBIES_1_020",11133,10.98
"CA_1","HOBBIES_1_020",11134,10.98
"CA_1","HOBBIES_1_020",11135,10.98
"CA_1","HOBBIES_1_020",11136,10.98
"CA_1","HOBBIES_1_020",11137,10.98
"CA_1","HOBBIES_1_020",11138,10.98
"CA_1","HOBBIES_1_020",11139,10.98
"CA_1","HOBBIES_1_020",11140,10.98
"CA_1","HOBBIES_1_020",11141,10.98
"CA_1","HOBBIES_1_020",11142,10.98
"CA_1","HOBBIES_1_020",11143,10.98
"CA_1","HOBBIES_1_020",11144,10.98
"CA_1","HOBBIES_1_020",11145,10.98
"CA_1","HOBBIES_1_020",11146,10.98
"CA_1","HOBBIES_1_020",11147,10.98
"CA_1","HOBBIES_1_020",11148,10.98
"CA_1","HOBBIES_1_020",11149,10.98
"CA_1","HOBBIES_1_020",11150,10.98
"CA_1","HOBBIES_1_020",11151,10.98
"CA_1","HOBBIES_1_020",11152,10.98
"CA_1","HOBBIES_1_020",11201,10.98
"CA_1","HOBBIES_1_020",11202,10.98
"CA_1","HOBBIES_1_020",11203,10.98
"CA_1","HOBBIES_1_020",11204,10.98
"CA_1","HOBBIES_1_020",11205,10.98
"CA_1","HOBBIES_1_020",11206,10.98
"CA_1","HOBBIES_1_020",11207,10.98
"CA_1","HOBBIES_1_020",11208,10.98
"CA_1","HOBBIES_1_020",11209,10.98
"CA_1","HOBBIES_1_020",11210,10.98
"CA_1","HOBBIES_1_020",11211,10.98
"CA_1","HOBBIES_1_020",11212,10.98
"CA_1","HOBBIES_1_020",11213,10.98
"CA_1","HOBBIES_1_020",11214,10.98
"CA_1","HOBBIES_1_020",11215,10.98
"CA_1","HOBBIES_1_020",11216,10.98
"CA_1","HOBBIES_1_020",11217,10.98
"CA_1","HOBBIES_1_020",11218,10.98
"CA_1","HOBBIES_1_020",11219,10.98
"CA_1","HOBBIES_1_020",11220,10.98
"CA_1","HOBBIES_1_020",11221,11.68
"CA_1","HOBBIES_1_020",11222,11.68
"CA_1","HOBBIES_1_020",11223,11.68
"CA_1","HOBBIES_1_020",11224,11.68
"CA_1","HOBBIES_1_020",11225,11.68
"CA_1","HOBBIES_1_020",11226,11.68
"CA_1","HOBBIES_1_020",11227,11.68
"CA_1","HOBBIES_1_020",11228,11.68
"CA_1","HOBBIES_1_020",11229,11.68
"CA_1","HOBBIES_1_020",11230,11.68
"CA_1","HOBBIES_1_020",11231,11.68
"CA_1","HOBBIES_1_020",11232,11.68
"CA_1","HOBBIES_1_020",11233,11.68
"CA_1","HOBBIES_1_020",11234,11.68
"CA_1","HOBBIES_1_020",11235,11.68
"CA_1","HOBBIES_1_020",11236,11.68
"CA_1","HOBBIES_1_020",11237,11.68
"CA_1","HOBBIES_1_020",11238,11.68
"CA_1","HOBBIES_1_020",11239,11.68
"CA_1","HOBBIES_1_020",11240,11.68
"CA_1","HOBBIES_1_020",11241,11.68
"CA_1","HOBBIES_1_020",11242,11.68
"CA_1","HOBBIES_1_020",11243,11.68
"CA_1","HOBBIES_1_020",11244,11.68
"CA_1","HOBBIES_1_020",11245,11.68
"CA_1","HOBBIES_1_020",11246,11.68
"CA_1","HOBBIES_1_020",11247,11.68
"CA_1","HOBBIES_1_020",11248,12.68
"CA_1","HOBBIES_1_020",11249,12.68
"CA_1","HOBBIES_1_020",11250,12.68
"CA_1","HOBBIES_1_020",11251,12.68
"CA_1","HOBBIES_1_020",11252,12.68
"CA_1","HOBBIES_1_020",11301,12.68
"CA_1","HOBBIES_1_020",11302,12.68
"CA_1","HOBBIES_1_020",11303,12.68
"CA_1","HOBBIES_1_020",11304,12.68
"CA_1","HOBBIES_1_020",11305,12.68
"CA_1","HOBBIES_1_020",11306,12.68
"CA_1","HOBBIES_1_020",11307,12.68
"CA_1","HOBBIES_1_020",11308,12.68
"CA_1","HOBBIES_1_020",11309,12.68
"CA_1","HOBBIES_1_020",11310,12.68
"CA_1","HOBBIES_1_020",11311,12.68
"CA_1","HOBBIES_1_020",11312,12.68
"CA_1","HOBBIES_1_020",11313,12.68
"CA_1","HOBBIES_1_020",11314,12.68
"CA_1","HOBBIES_1_020",11315,12.68
"CA_1","HOBBIES_1_020",11316,12.68
"CA_1","HOBBIES_1_020",11317,12.68
"CA_1","HOBBIES_1_020",11318,12.68
"CA_1","HOBBIES_1_020",11319,12.68
"CA_1","HOBBIES_1_020",11320,12.68
"CA_1","HOBBIES_1_020",11321,12.68
"CA_1","HOBBIES_1_020",11322,12.68
"CA_1","HOBBIES_1_020",11323,12.68
"CA_1","HOBBIES_1_020",11324,12.68
"CA_1","HOBBIES_1_020",11325,12.68
"CA_1","HOBBIES_1_020",11326,12.68
"CA_1","HOBBIES_1_020",11327,12.68
"CA_1","HOBBIES_1_020",11328,12.68
"CA_1","HOBBIES_1_020",11329,12.68
"CA_1","HOBBIES_1_020",11330,12.68
"CA_1","HOBBIES_1_020",11331,12.68
"CA_1","HOBBIES_1_020",11332,12.68
"CA_1","HOBBIES_1_020",11333,12.68
"CA_1","HOBBIES_1_020",11334,12.68
"CA_1","HOBBIES_1_020",11335,12.68
"CA_1","HOBBIES_1_020",11336,12.68
"CA_1","HOBBIES_1_020",11337,12.68
"CA_1","HOBBIES_1_020",11338,12.68
"CA_1","HOBBIES_1_020",11339,12.68
"CA_1","HOBBIES_1_020",11340,12.68
"CA_1","HOBBIES_1_020",11341,12.68
"CA_1","HOBBIES_1_020",11342,12.68
"CA_1","HOBBIES_1_020",11343,12.68
"CA_1","HOBBIES_1_020",11344,12.68
"CA_1","HOBBIES_1_020",11345,12.68
"CA_1","HOBBIES_1_020",11346,12.68
"CA_1","HOBBIES_1_020",11347,12.68
"CA_1","HOBBIES_1_020",11348,12.68
"CA_1","HOBBIES_1_020",11349,12.68
"CA_1","HOBBIES_1_020",11350,12.68
"CA_1","HOBBIES_1_020",11351,12.68
"CA_1","HOBBIES_1_020",11352,12.68
"CA_1","HOBBIES_1_020",11353,12.68
"CA_1","HOBBIES_1_020",11401,12.68
"CA_1","HOBBIES_1_020",11402,12.68
"CA_1","HOBBIES_1_020",11403,12.68
"CA_1","HOBBIES_1_020",11404,12.68
"CA_1","HOBBIES_1_020",11405,12.68
"CA_1","HOBBIES_1_020",11406,12.68
"CA_1","HOBBIES_1_020",11407,12.68
"CA_1","HOBBIES_1_020",11408,12.68
"CA_1","HOBBIES_1_020",11409,12.68
"CA_1","HOBBIES_1_020",11410,12.68
"CA_1","HOBBIES_1_020",11411,12.68
"CA_1","HOBBIES_1_020",11412,12.68
"CA_1","HOBBIES_1_020",11413,12.68
"CA_1","HOBBIES_1_020",11414,12.68
"CA_1","HOBBIES_1_020",11415,12.68
"CA_1","HOBBIES_1_020",11416,12.68
"CA_1","HOBBIES_1_020",11417,12.68
"CA_1","HOBBIES_1_020",11418,12.68
"CA_1","HOBBIES_1_020",11419,12.68
"CA_1","HOBBIES_1_020",11420,12.68
"CA_1","HOBBIES_1_020",11421,12.68
"CA_1","HOBBIES_1_020",11422,12.68
"CA_1","HOBBIES_1_020",11423,12.68
"CA_1","HOBBIES_1_020",11424,12.68
"CA_1","HOBBIES_1_020",11425,12.68
"CA_1","HOBBIES_1_020",11426,12.68
"CA_1","HOBBIES_1_020",11427,12.68
"CA_1","HOBBIES_1_020",11428,12.68
"CA_1","HOBBIES_1_020",11429,12.68
"CA_1","HOBBIES_1_020",11430,12.68
"CA_1","HOBBIES_1_020",11431,12.68
"CA_1","HOBBIES_1_020",11432,12.68
"CA_1","HOBBIES_1_020",11433,12.68
"CA_1","HOBBIES_1_020",11434,12.68
"CA_1","HOBBIES_1_020",11435,12.68
"CA_1","HOBBIES_1_020",11436,12.68
"CA_1","HOBBIES_1_020",11437,12.68
"CA_1","HOBBIES_1_020",11438,12.68
"CA_1","HOBBIES_1_020",11439,12.68
"CA_1","HOBBIES_1_020",11440,12.68
"CA_1","HOBBIES_1_020",11441,12.68
"CA_1","HOBBIES_1_020",11442,12.68
"CA_1","HOBBIES_1_020",11443,12.68
"CA_1","HOBBIES_1_020",11444,12.68
"CA_1","HOBBIES_1_020",11445,12.68
"CA_1","HOBBIES_1_020",11446,12.68
"CA_1","HOBBIES_1_020",11447,12.68
"CA_1","HOBBIES_1_020",11448,12.68
"CA_1","HOBBIES_1_020",11449,12.68
"CA_1","HOBBIES_1_020",11450,12.68
"CA_1","HOBBIES_1_020",11451,12.68
"CA_1","HOBBIES_1_020",11452,12.68
"CA_1","HOBBIES_1_020",11501,12.68
"CA_1","HOBBIES_1_020",11502,12.68
"CA_1","HOBBIES_1_020",11503,12.68
"CA_1","HOBBIES_1_020",11504,12.68
"CA_1","HOBBIES_1_020",11505,12.68
"CA_1","HOBBIES_1_020",11506,12.68
"CA_1","HOBBIES_1_020",11507,12.68
"CA_1","HOBBIES_1_020",11508,12.68
"CA_1","HOBBIES_1_020",11509,12.68
"CA_1","HOBBIES_1_020",11510,12.68
"CA_1","HOBBIES_1_020",11511,12.68
"CA_1","HOBBIES_1_020",11512,12.68
"CA_1","HOBBIES_1_020",11513,12.68
"CA_1","HOBBIES_1_020",11514,12.68
"CA_1","HOBBIES_1_020",11515,12.68
"CA_1","HOBBIES_1_020",11516,12.68
"CA_1","HOBBIES_1_020",11517,12.68
